Adult,Genre ID,IMDB ID,Movie,Popularity,Release date,run budget,run time,vote average,vote_count,revenue
FALSE,18,65086,The Woman in Black,10.002971,2/1/2012,17000000,95,6.1,1323,127730736
FALSE,27,1970,The Grudge,10.877104,10/22/2004,10000000,92,5.8,959,183474602
FALSE,27,11033,Dressed to Kill,7.032084,6/25/1980,6500000,105,6.8,172,31899000
FALSE,28,8285,The Spirit,7.899919,12/25/2008,60000000,103,4.7,340,39031337
FALSE,28,9679,Gone in Sixty Seconds,6.830575,6/9/2000,90000000,118,6.1,1593,237202299
FALSE,18,2355,Reign Over Me,7.407853,3/23/2007,20000000,124,7.1,368,22222308
FALSE,18,36094,Stanley & Iris,2.72903,2/9/1990,23000000,104,5.9,28,5820015
FALSE,35,13477,When in Rome,10.602003,1/29/2010,0,91,5.7,408,36699403
FALSE,35,9582,A Guy Thing,9.358907,1/17/2003,20000000,101,5.3,90,17432163
FALSE,28,5820,The Sentinel,7.754653,4/19/2006,60000000,108,5.8,237,77920346
FALSE,27,12526,Bug,6.618154,5/19/2006,4000000,102,6,174,8059140
FALSE,27,11460,Red Eye,6.991706,8/4/2005,26000000,85,6.2,512,57891803
FALSE,14,577,To Die For,7.066698,5/20/1995,20000000,106,6.7,193,21284514
FALSE,10751,13766,SpaceCamp,5.559044,6/6/1986,18000000,107,5.8,64,9697739
FALSE,18,18320,The Young Victoria,9.254815,3/4/2009,35000000,105,7.1,354,27409889
FALSE,35,24405,Chasers,5.534132,4/22/1994,0,102,4.8,27,1596687
FALSE,18,41965,Paperhouse,4.030393,1/1/1988,0,92,6.7,39,241
FALSE,35,15402,The Notorious Bettie Page,4.738698,9/14/2005,0,91,6.5,47,1410778
FALSE,18,14635,The Rookie,8.7278,3/25/2002,20000000,127,6.5,120,75597042
FALSE,28,123770,The Last of the Finest,2.082822,3/9/1990,12000000,106,5.4,5,1531489
FALSE,18,88036,Sparkle,4.072332,8/17/2012,14000000,116,5.8,38,24637469
FALSE,18,399019,The Beguiled,23.641745,6/23/2017,10500000,93,5.8,439,25442939
FALSE,27,9102,Screamers,6.484106,9/8/1995,20000000,108,6.1,158,5781885
FALSE,18,2024,The Patriot,9.704977,6/28/2000,110000000,165,6.8,1218,215294342
FALSE,18,843,In the Mood for Love,7.135663,5/22/2000,0,98,7.9,420,12854953
FALSE,18,7979,The Kite Runner,5.26356,10/14/2007,20000000,128,7.3,435,73276047
FALSE,18,14326,Nights in Rodanthe,6.280024,9/26/2008,0,97,5.9,168,84375061
FALSE,28,65137,Father Hood,3.273934,8/27/1993,0,95,5.5,21,3418141
FALSE,80,10145,The Forgotten,6.997902,9/24/2004,42000000,91,5.5,378,117575636
FALSE,80,11412,The Long Kiss Goodnight,8.831809,10/11/1996,65000000,120,6.5,348,89456761
FALSE,53,2787,Pitch Black,6.540455,2/18/2000,23000000,108,6.7,1903,53187659
FALSE,18,15708,Latter Days,5.572361,7/10/2003,850000,107,6.8,60,819939
FALSE,35,914,The Great Dictator,8.634475,10/15/1940,2000000,125,8.2,817,11000000
FALSE,10749,11355,Never Been Kissed,6.833089,4/9/1999,25000000,107,5.8,416,84565230
FALSE,35,2321,Married to the Mob,7.053869,8/19/1988,10000000,104,5.8,70,21486757
FALSE,18,513,Fire,5.606651,9/6/1996,0,108,6.1,18,501533
FALSE,53,163,Ocean's Twelve,10.471163,12/9/2004,110000000,125,6.4,2302,362744280
FALSE,80,11892,Murder by Numbers,6.532055,4/19/2002,50000000,120,6,293,56714147
FALSE,35,10098,The Kid,8.664336,1/21/1921,250000,68,8,442,2500000
FALSE,28,10935,Heaven's Gate,5.605033,11/19/1980,44000000,219,6.6,62,3484331
FALSE,35,18722,Mr. Baseball,3.27487,10/1/1992,0,108,5.8,39,20000000
FALSE,10402,12508,Rock Star,6.934219,9/4/2001,57000000,105,6,202,16991902
FALSE,18,167,K-PAX,8.898945,10/22/2001,48000000,120,7.2,773,50315140
FALSE,18,1791,The Piano Teacher,7.252297,5/14/2001,3000000,131,7.2,210,9801375
FALSE,35,26827,Who's That Girl,5.394197,8/7/1987,0,92,5.1,53,7305209
FALSE,27,27791,Strangeland,3.236562,10/2/1998,1100000,86,4.7,36,631221
FALSE,18,10132,Talk Radio,6.11315,12/21/1988,4000000,110,6.6,49,3468572
FALSE,18,11979,Queen of the Damned,6.218571,2/10/2002,35000000,101,5.5,263,45479110
FALSE,18,13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,50000000,116,7,1892,152000000
FALSE,10749,2621,Return to Me,5.911647,4/7/2000,24000000,115,6.1,72,36609995
FALSE,12,11002,"Greystoke: The Legend of Tarzan, Lord of the Apes",6.075528,3/30/1984,0,143,6,118,45858563
FALSE,9648,18777,Slow Burn,2.440269,9/12/2005,15500000,93,5.5,16,1237615
FALSE,35,9788,Accepted,7.269129,8/18/2006,23000000,93,6.2,438,38505009
FALSE,18,7874,Black Snake Moan,6.746003,12/8/2006,15000000,116,6.6,259,10903846
FALSE,12,36670,Never Say Never Again,11.885624,10/7/1983,36000000,134,5.8,367,160000000
FALSE,18,409,The English Patient,6.903152,11/14/1996,27000000,162,7,598,231976425
FALSE,35,2179,Tenacious D in The Pick of Destiny,6.583977,11/22/2006,22000000,93,6.6,453,13405595
FALSE,10749,256591,Focus,10.672398,2/25/2015,50100000,105,6.7,2737,153962963
FALSE,18,157847,Joe,11.058725,4/11/2014,4000000,118,6.5,362,2365467
FALSE,18,887,The Best Years of Our Lives,6.806194,12/25/1946,2100000,172,7.6,155,23650000
FALSE,18,5125,Rendition,8.82011,9/7/2007,27500000,120,6.3,223,24748670
FALSE,35,12626,Broadcast News,7.31389,12/16/1987,20000000,133,6.8,107,51249404
FALSE,27,36647,Blade,11.234773,8/21/1998,45000000,120,6.5,2061,131183530
FALSE,18,21349,Anywhere But Here,5.317399,11/12/1999,23000000,114,5.9,69,18653615
FALSE,28,4643,The Guardian,8.321034,9/28/2006,70000000,139,6.8,420,55011732
FALSE,28,12094,Jackass Number Two,6.387799,9/22/2006,11000000,95,6.4,327,72778712
FALSE,27,10053,When a Stranger Calls,6.904156,2/3/2006,15000000,87,5.4,299,66966987
FALSE,28,1946,eXistenZ,7.818891,4/14/1999,15000000,97,6.7,525,2856712
FALSE,18,11632,Vanity Fair,5.352637,9/1/2004,23000000,141,5.5,81,16123851
FALSE,35,918,Blind Date,6.864958,3/27/1987,18000000,95,5.6,122,39321715
FALSE,80,845,Strangers on a Train,7.228275,6/18/1951,1200000,101,7.6,405,7000000
FALSE,18,20763,Radio Flyer,5.499585,2/21/1992,35000000,114,6.7,57,4651977
FALSE,36,225728,Macbeth,8.560664,8/16/2015,15000000,113,6.5,533,12601706
FALSE,35,73247,Heartbeeps,4.005515,12/18/1981,10000000,79,3.6,7,2154696
FALSE,27,9406,An American Werewolf in Paris,8.259233,12/25/1997,22000000,105,5.2,161,26570463
FALSE,28,5851,Showtime,7.293304,3/14/2002,85000000,95,5.3,301,77741732
FALSE,12,11231,The Next Karate Kid,6.470171,7/18/1994,12000000,107,4.8,219,15826984
FALSE,18,28,Apocalypse Now,16.393904,8/15/1979,31500000,153,8.1,2294,89460381
FALSE,28,20481,Nightbreed,6.029138,2/16/1990,11000000,102,6.4,109,8862354
FALSE,12,36355,Flipper,6.39539,5/17/1996,25530000,95,5.3,88,20080020
FALSE,878,3604,Flash Gordon,7.437376,9/1/1980,35000000,111,6.1,251,27107960
FALSE,35,35711,Cooley High,2.766022,6/25/1975,750000,107,7.3,18,13000000
FALSE,35,692,Pink Flamingos,4.988624,3/12/1972,12000,93,6.2,121,6000000
FALSE,18,12102,Kramer vs. Kramer,7.151923,12/18/1979,8000000,105,7.4,521,106260000
FALSE,28,9654,The Italian Job,10.101015,5/30/2003,60000000,110,6.6,2067,176070171
FALSE,18,687,Dead Man Walking,6.78208,12/29/1995,11000000,122,7.3,381,39363635
FALSE,35,47881,My Giant,4.147914,4/10/1998,0,103,5.1,34,7985929
FALSE,36,2289,Cold Mountain,8.101738,12/24/2003,79000000,154,6.8,578,173013509
FALSE,80,173689,Lights of New York,1.392344,7/18/1928,75000,57,5.7,3,1200000
FALSE,80,1642,The Net,9.483887,7/28/1995,22000000,114,5.7,381,110627965
FALSE,12,574,The Man Who Knew Too Much,8.700547,6/1/1956,2500000,120,7.3,298,10250000
FALSE,27,10987,Halloween: The Curse of Michael Myers,7.336308,9/29/1995,5000000,88,5,187,15116634
FALSE,18,18197,Running on Empty,5.019264,9/7/1988,0,116,7.5,64,2835116
FALSE,28,10750,Toy Soldiers,8.747743,4/24/1991,0,112,6.2,97,15073942
FALSE,18,14785,Bandit Queen,1.964267,9/9/1994,0,119,7.2,12,399
FALSE,80,11896,Throw Momma from the Train,6.110689,12/11/1987,14000000,88,6,152,57915972
FALSE,35,8005,Robin Hood: Men in Tights,9.870431,7/28/1993,20000000,104,6.4,614,35739755
FALSE,27,8843,The Cell,9.76131,8/17/2000,33000000,107,6,466,104155843
FALSE,27,24924,Night of the Demons,5.921193,10/14/1988,1200000,90,6.2,76,3109904
FALSE,9648,207932,Inferno,14.414847,10/13/2016,75000000,121,5.7,2493,220021259
FALSE,10749,228326,The Book of Life,7.202456,10/1/2014,50000000,95,7.3,814,97437106
FALSE,28,4597,Armored,7.238112,12/4/2009,20000000,88,5.5,222,22942221
FALSE,18,140581,Damaged Lives,1.377743,9/15/1933,10000,61,3.5,2,1800000
FALSE,35,6538,Charlie Wilson's War,6.498904,12/19/2007,75000000,102,6.5,367,119000410
FALSE,10402,11176,The Muppet Movie,6.808445,5/31/1979,0,97,7,175,76657000
FALSE,80,14664,Sharky's Machine,4.225409,12/18/1981,0,122,6.1,32,35610100
FALSE,28,9386,In the Line of Fire,8.676696,7/8/1993,40000000,128,6.8,414,176997168
FALSE,99,53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),1.776502,10/26/2010,0,116,7.6,12,28200
FALSE,35,284,The Apartment,10.134602,6/15/1960,3000000,125,8.1,539,25000000
FALSE,18,16869,Inglourious Basterds,24.750946,8/18/2009,70000000,153,7.9,7059,319131050
FALSE,28,24873,Death Wish 3,6.358443,11/1/1985,9000000,92,6.1,72,16945171
FALSE,27,381288,Split,24.601236,11/15/2016,9000000,117,7,5015,278304578
FALSE,28,607,Men in Black,14.091796,7/2/1997,90000000,98,6.9,4835,589390539
FALSE,18,4995,Boogie Nights,7.997701,9/11/1997,15000000,155,7.5,865,43101594
FALSE,28,364,Batman Returns,8.945291,6/19/1992,80000000,126,6.7,1845,280000000
FALSE,18,339988,The Circle,57.596217,4/27/2017,18000000,110,5.4,1232,20497844
FALSE,18,1913,The Sea Inside,10.408162,9/3/2004,12806000,125,7.3,241,38535221
FALSE,35,13972,The Women,6.903459,9/12/2008,16000000,114,4.6,103,50007546
FALSE,80,13573,The United States of Leland,6.487051,1/18/2003,0,108,6.5,98,343816
FALSE,9648,9748,D.O.A.,7.012199,3/18/1988,0,96,5.9,39,12706478
FALSE,18,12618,Random Hearts,5.246651,10/8/1999,64000000,133,5.2,67,74608570
FALSE,878,62,2001: A Space Odyssey,16.42756,4/10/1968,10500000,149,7.9,3348,68700000
FALSE,18,8055,The Reader,9.833574,12/10/2008,32000000,124,7.3,904,113019290
FALSE,35,2928,Michael,7.907148,12/25/1996,0,105,5.5,186,119718203
FALSE,53,13448,Angels & Demons,13.121823,5/13/2009,150000000,138,6.5,2399,356613439
FALSE,35,36361,House Calls,1.755562,3/15/1978,0,98,7.6,5,28460702
FALSE,18,1677,Ray,7.299801,10/29/2004,40000000,152,7.2,524,124731534
FALSE,35,11381,Tommy Boy,7.290292,3/31/1995,0,97,6.7,332,32648673
FALSE,35,34328,Monster in a Box,1.141324,5/15/1992,0,87,4.8,4,311245
FALSE,18,643,Battleship Potemkin,8.934199,12/24/1925,0,75,7.5,233,45100
FALSE,18,76025,Shame,10.38798,10/2/2011,6500000,100,7,961,17693675
FALSE,9648,10491,Enigma,5.335726,1/22/2001,0,119,6.1,81,15705007
FALSE,18,24153,The Buddy Holly Story,3.076982,5/18/1978,1200000,113,7.5,33,14363400
FALSE,12,533,The Curse of the Were-Rabbit,10.845361,9/4/2005,30000000,85,6.8,705,192452832
FALSE,18,44638,The Tempest,2.903024,12/10/2010,20000000,110,6,31,346594
FALSE,18,934,Rififi,6.102953,4/13/1955,0,122,7.7,102,460226
FALSE,35,13203,Son in Law,6.381064,7/2/1993,0,95,5.6,83,36448200
FALSE,10749,26561,Enchanted April,3.289453,11/6/1991,0,89,6.9,25,13200170
FALSE,35,11870,Big Fat Liar,7.438193,2/8/2002,15000000,88,5.5,216,52970014
FALSE,35,11832,Babette's Feast,6.131317,8/28/1987,0,102,7,84,4398938
FALSE,28,134,"O Brother, Where Art Thou?",8.391545,8/30/2000,26000000,106,7.3,1207,71868327
FALSE,35,11129,Human Traffic,6.48852,6/4/1999,600000,99,6.7,105,4000000
FALSE,53,988,The China Syndrome,6.326169,3/16/1979,5900000,122,7.1,103,51718367
FALSE,35,10564,Where the Heart Is,6.176906,4/27/2000,15000000,120,6.9,170,33771174
FALSE,35,19053,Valley Girl,4.990862,4/8/1983,350000,99,6.1,66,17343596
FALSE,12,11646,Gallipoli,7.548811,8/13/1981,3000000,112,7.1,121,11740000
FALSE,28,4105,Black Rain,7.986245,9/22/1989,30000000,125,6.2,264,45892212
FALSE,27,11932,Bride of Chucky,7.283501,10/16/1998,25000000,89,5.5,401,50671850
FALSE,18,17606,The Other Man,5.083486,12/25/2008,15000000,90,5.1,60,1143856
FALSE,18,400710,Flatliners,18.700337,9/28/2017,19000000,110,5.4,92,9800000
FALSE,12,7512,Idiocracy,7.255815,9/1/2006,30000000,84,6.3,728,495303
FALSE,18,15487,The Greatest Game Ever Played,6.600302,9/30/2005,25000000,120,6.9,122,15431177
FALSE,28,240832,Lucy,48.800106,7/14/2014,40000000,89,6.2,6500,126546825
FALSE,27,10066,House of Wax,7.976389,4/30/2005,40000000,113,5.5,756,68766121
FALSE,18,1722,Captain Corelli's Mandolin,6.357771,4/18/2001,57000000,131,5.6,160,62112895
FALSE,18,13920,Radio,6.396437,10/24/2003,32000000,109,6.8,164,52277485
FALSE,35,8488,Hitch,8.301376,2/10/2005,70000000,118,6.3,1846,368100420
FALSE,16,12429,Ponyo,10.056464,7/19/2008,41677699,100,7.5,1030,187479518
FALSE,27,1091,The Thing,16.311293,6/25/1982,15000000,109,7.8,1778,19629760
FALSE,80,11660,Following,7.576454,9/12/1998,6000,69,7.2,380,48482
FALSE,35,9895,Man of the Year,9.883275,10/9/2006,20000000,115,5.7,135,41237648
FALSE,18,17133,Homegrown,2.967847,1/1/1998,0,102,5.5,16,271375
FALSE,18,44638,The Tempest,2.903024,12/10/2010,20000000,110,6,31,346594
FALSE,35,9655,She's the Man,7.438376,3/17/2006,20000000,105,6.4,748,33889159
FALSE,28,47871,Honky Tonk Freeway,1.353283,8/21/1981,24000000,107,0,0,939423
FALSE,18,58648,Closet Land,2.310729,3/6/1991,4000000,94,6.6,11,259012
FALSE,28,27549,Beastmaster 2: Through the Portal of Time,3.094512,6/8/1991,6000000,107,4.6,17,869325
FALSE,18,27064,Mishima: A Life in Four Chapters,4.648784,5/15/1985,5000000,121,7.7,40,502758
FALSE,36,11322,Public Enemies,10.094775,7/1/2009,80000000,140,6.5,1457,214104620
FALSE,53,22825,The Box,8.48663,9/17/2009,30000000,115,5.4,658,33333531
FALSE,28,664,Twister,9.44316,5/10/1996,92000000,113,6.1,1031,494471524
FALSE,36,24973,The Egyptian,2.60777,8/25/1954,5000000,139,6.3,12,15000000
FALSE,18,866,Finding Neverland,7.781177,10/17/2004,25000000,106,7.2,1355,116766556
FALSE,18,7979,The Kite Runner,5.26356,10/14/2007,20000000,128,7.3,435,73276047
FALSE,18,10436,The Age of Innocence,10.976604,9/17/1993,34000000,139,7,190,32255440
FALSE,18,31546,American Buffalo,2.440753,9/13/1996,0,88,6,11,665450
FALSE,99,28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2.268693,12/29/1999,0,91,6.3,18,507941
FALSE,35,19973,Comedian,2.864843,10/25/2002,0,82,6.9,26,2744253
FALSE,12,36643,The World Is Not Enough,14.133563,11/8/1999,135000000,128,6.1,929,361832400
FALSE,80,32079,Cohen and Tate,1.977316,1/1/1988,0,86,7.3,11,64227
FALSE,18,79120,Weekend,5.674718,9/22/2011,8000,96,7.4,175,484592
FALSE,28,11300,Something Wild,5.953688,11/7/1986,0,113,6.5,71,8362969
FALSE,53,163,Ocean's Twelve,10.471163,12/9/2004,110000000,125,6.4,2302,362744280
FALSE,28,10935,Heaven's Gate,5.605033,11/19/1980,44000000,219,6.6,62,3484331
FALSE,18,79548,Gone,7.118385,2/23/2012,0,94,5.9,363,18100189
FALSE,18,8988,Stop-Loss,7.699555,3/28/2008,25000000,113,6.1,89,11207130
FALSE,35,4942,Leatherheads,6.850892,3/24/2008,58000000,114,5.7,135,41299492
FALSE,53,13448,Angels & Demons,13.121823,5/13/2009,150000000,138,6.5,2399,356613439
FALSE,18,13885,Sweeney Todd: The Demon Barber of Fleet Street,9.901373,12/20/2007,50000000,116,7,1892,152000000
FALSE,16,13647,The Invincible Iron Man,4.617309,1/23/2007,0,83,5.6,46,5300000
FALSE,18,13416,Friday Night Lights,6.523661,10/8/2004,30000000,118,7,161,61255921
FALSE,35,9085,Harlem Nights,6.59285,11/17/1989,30000000,116,5.7,90,60864870
FALSE,10749,256591,Focus,10.672398,2/25/2015,50100000,105,6.7,2737,153962963
FALSE,35,10342,Teaching Mrs. Tingle,6.513341,8/11/1999,13000000,96,5.3,99,8946237
FALSE,18,234200,Pride,6.99367,9/12/2014,0,119,7.7,489,7523634
FALSE,35,9788,Accepted,7.269129,8/18/2006,23000000,93,6.2,438,38505009
FALSE,18,409,The English Patient,6.903152,11/14/1996,27000000,162,7,598,231976425
FALSE,80,11060,Internal Affairs,5.846849,1/12/1990,0,114,6.4,81,27734391
FALSE,18,23160,Werckmeister Harmonies,10.884426,7/12/2000,0,145,7.4,68,25461
FALSE,18,157847,Joe,11.058725,4/11/2014,4000000,118,6.5,362,2365467
FALSE,80,573,Frenzy,6.491456,5/25/1972,3500000,116,7.2,182,12600000
FALSE,28,12094,Jackass Number Two,6.387799,9/22/2006,11000000,95,6.4,327,72778712
FALSE,10402,9762,Step Up,12.71853,8/11/2006,12000000,104,6.7,1187,114194847
FALSE,18,1791,The Piano Teacher,7.252297,5/14/2001,3000000,131,7.2,210,9801375
FALSE,36,225728,Macbeth,8.560664,8/16/2015,15000000,113,6.5,533,12601706
FALSE,36,225728,Macbeth,8.560664,8/16/2015,15000000,113,6.5,533,12601706
FALSE,35,9870,Forgetting Sarah Marshall,9.076462,4/17/2008,30000000,111,6.4,1252,105173115
FALSE,10749,11227,Angel-A,6.306973,12/21/2005,15000000,91,6.8,187,9995168
FALSE,35,14347,Blame It on Rio,7.604808,2/17/1984,0,100,5.9,52,18644570
FALSE,27,24924,Night of the Demons,5.921193,10/14/1988,1200000,90,6.2,76,3109904
FALSE,28,38665,The Legend of the Lone Ranger,2.092228,8/20/1981,18000000,98,3.7,14,2945600
FALSE,28,9091,Sudden Death,6.230184,12/22/1995,35000000,106,5.5,182,64350171
FALSE,35,692,Pink Flamingos,4.988624,3/12/1972,12000,93,6.2,121,6000000
FALSE,35,47881,My Giant,4.147914,4/10/1998,0,103,5.1,34,7985929
FALSE,80,1642,The Net,9.483887,7/28/1995,22000000,114,5.7,381,110627965
FALSE,14,322240,Nine Lives,10.67825,8/3/2016,30000000,87,5.5,309,57814445
FALSE,27,9792,The Hills Have Eyes,6.944059,3/10/2006,15000000,107,6.1,784,69623713
FALSE,35,36914,Like Father Like Son,4.305044,10/2/1987,0,96,5.3,42,34377585
FALSE,27,10069,Stay Alive,5.457788,3/24/2006,9000000,100,5.3,167,27105095
FALSE,28,9268,Eraser,7.169163,6/21/1996,100000000,115,5.6,586,242295562
FALSE,28,5549,RoboCop 2,7.789503,6/22/1990,35000000,117,5.7,528,45681173
FALSE,14,10019,Mannequin,7.290731,2/13/1987,6000000,89,5.5,136,42721196
FALSE,18,9030,The Eye,7.794845,2/1/2008,12000000,98,5.5,299,56309766
FALSE,18,402298,Denial,8.473219,9/30/2016,10000000,109,6.5,180,4073489
FALSE,35,9781,Detroit Rock City,8.338001,8/13/1999,6500000,95,6.7,107,4217115
FALSE,28,10796,The One,8.176163,11/2/2001,49000000,87,5.7,468,72700000
FALSE,18,4995,Boogie Nights,7.997701,9/11/1997,15000000,155,7.5,865,43101594
FALSE,16,17979,A Christmas Carol,13.718141,11/4/2009,200000000,96,6.6,1259,325233863
FALSE,18,9922,The Postman,7.295069,12/25/1997,80000000,177,6.1,327,17626234
FALSE,35,11931,In Her Shoes,8.730525,10/7/2005,0,130,6,468,83073883
FALSE,35,7552,Fun with Dick and Jane,6.87248,12/21/2005,100000000,90,5.9,693,202026112
FALSE,14,54113,The Swan Princess: Escape from Castle Mountain,7.915903,1/1/1997,0,71,5.8,91,273644
FALSE,878,62,2001: A Space Odyssey,16.42756,4/10/1968,10500000,149,7.9,3348,68700000
FALSE,18,29973,Cobb,2.791214,12/2/1994,0,128,6.1,29,1007583
FALSE,12,36670,Never Say Never Again,11.885624,10/7/1983,36000000,134,5.8,367,160000000
FALSE,35,10218,Swingers,7.588876,10/18/1996,200000,94,6.8,266,4505922
FALSE,35,35711,Cooley High,2.766022,6/25/1975,750000,107,7.3,18,13000000
FALSE,18,643,Battleship Potemkin,8.934199,12/24/1925,0,75,7.5,233,45100
FALSE,9648,1990,Paranoid Park,5.660398,5/21/2007,0,85,6.4,142,486021
FALSE,35,27274,Frankenhooker,5.252586,6/1/1990,2500000,85,5.8,68,205068
FALSE,28,10027,Unleashed,6.634654,2/2/2005,45000000,103,6.6,572,50871113
FALSE,18,10264,Hamlet,8.931482,12/19/1990,0,130,6.7,104,20710451
FALSE,14,2698,Evan Almighty,8.117033,6/9/2007,175000000,96,5.3,1308,173000000
FALSE,27,12700,Dominion: Prequel to the Exorcist,6.975072,5/20/2005,30000000,117,4.8,79,251495
FALSE,35,11129,Human Traffic,6.48852,6/4/1999,600000,99,6.7,105,4000000
FALSE,28,37821,Killers,8.691001,6/4/2010,75000000,100,5.7,839,98159963
FALSE,878,2135,The Time Machine,8.974641,3/4/2002,80000000,96,5.8,685,123729176
FALSE,18,16083,First Snow,4.310749,5/5/2006,0,101,6.3,49,382267
FALSE,28,240832,Lucy,48.800106,7/14/2014,40000000,89,6.2,6500,126546825
FALSE,35,18086,Fright Night Part 2,9.058252,4/7/1988,0,104,6.5,86,2983784
FALSE,27,10823,Children of the Corn,7.967077,3/9/1984,800000,93,5.6,258,14000000
FALSE,18,25784,Journey from the Fall,1.253718,2/22/2006,1300000,135,5,1,639000
FALSE,28,46301,Disappearances,1.567636,5/11/2007,1500000,118,4.2,3,312642
FALSE,18,10142,Casualties of War,6.245798,8/18/1989,22500000,113,6.8,216,18671317
FALSE,28,11665,Get Smart,7.914717,6/19/2008,80000000,110,6,1140,230685453
FALSE,18,390051,Aftermath,12.074961,4/6/2017,10500000,92,5.7,197,261465
FALSE,37,33,Unforgiven,13.508984,8/7/1992,14000000,131,7.8,1211,159157447
FALSE,28,121856,Assassin's Creed,28.726872,12/21/2016,125000000,115,5.4,3058,240697856
FALSE,53,10077,A Sound of Thunder,9.405635,5/15/2005,80000000,110,4.7,118,5989640
FALSE,18,20763,Radio Flyer,5.499585,2/21/1992,35000000,114,6.7,57,4651977
FALSE,28,942,Lethal Weapon 2,11.851028,7/7/1989,25000000,114,6.7,1128,227853986
FALSE,35,38745,Gulliver's Travels,8.176305,12/25/2010,112000000,85,4.9,675,237382724
FALSE,35,9794,Employee of the Month,7.015971,10/6/2006,12000000,103,5.4,164,38368909
FALSE,18,9563,Any Given Sunday,8.857951,12/16/1999,55000000,163,6.8,467,100230832
FALSE,36,24973,The Egyptian,2.60777,8/25/1954,5000000,139,6.3,12,15000000
FALSE,16,19947,The Adventures of Mark Twain,2.926165,3/1/1985,0,86,6.8,23,849915
FALSE,27,9102,Screamers,6.484106,9/8/1995,20000000,108,6.1,158,5781885
FALSE,80,868,Tsotsi,5.858028,8/18/2005,3000000,94,6.9,99,9879971
FALSE,28,11856,Air America,8.640014,8/10/1990,0,112,5.3,154,33461269
FALSE,12,331,Jurassic Park III,1.861019,7/18/2001,93000000,92,5.7,2239,368780809
FALSE,80,10145,The Forgotten,6.997902,9/24/2004,42000000,91,5.5,378,117575636
FALSE,28,23629,Sucker Punch,12.350326,3/24/2011,82000000,110,6,1772,89792502
FALSE,28,787,Mr. & Mrs. Smith,10.947502,6/7/2005,110000000,120,6.5,3283,478207520
FALSE,27,10053,When a Stranger Calls,6.904156,2/3/2006,15000000,87,5.4,299,66966987
FALSE,35,10646,Tomcats,6.987967,3/30/2001,11000000,95,5,79,23430766
FALSE,18,62652,Bamako,1.43265,6/21/2006,2000000,115,6.4,10,111000
FALSE,28,6,Judgment Night,6.615163,10/15/1993,0,110,6.4,84,12136938
FALSE,28,10861,Maximum Risk,5.725374,9/13/1996,25000000,100,5.3,109,51702483
FALSE,10749,4478,Indecent Proposal,7.116926,4/7/1993,38000000,117,5.8,330,266614059
FALSE,27,10066,House of Wax,7.976389,4/30/2005,40000000,113,5.5,756,68766121
FALSE,35,8141,You Kill Me,8.521261,2/9/2007,4000000,90,6.2,87,2426851
FALSE,35,76489,The Three Stooges,6.825048,4/13/2012,30000000,92,5,150,54819301
FALSE,28,7555,Rambo,7.930341,1/24/2008,50000000,92,6.3,1070,113244290
FALSE,18,600,Full Metal Jacket,14.465605,6/26/1987,17000000,116,8,2856,46357676
FALSE,35,20857,Hardball,6.754534,9/14/2001,32000000,106,6.4,141,40222729
FALSE,35,2605,Short Circuit,8.334763,5/9/1986,0,98,6.4,552,40697761
FALSE,27,1975,The Grudge 2,7.207606,10/13/2006,20000000,102,5.3,309,39143839
FALSE,878,172,Star Trek V: The Final Frontier,8.251187,6/9/1989,30000000,107,5.6,407,70200000
FALSE,10749,12657,Soul Plane,7.551683,5/28/2004,16000000,86,4.7,113,14822346
FALSE,18,32456,Two Girls and a Guy,4.215255,9/7/1997,1000000,84,5.3,30,2057193
FALSE,10749,10934,Under the Tuscan Sun,6.578505,4/30/2003,18000000,113,6.4,190,58878723
FALSE,18,2024,The Patriot,9.704977,6/28/2000,110000000,165,6.8,1218,215294342
FALSE,35,7552,Fun with Dick and Jane,6.87248,12/21/2005,100000000,90,5.9,693,202026112
FALSE,28,48138,Unknown,8.842518,2/16/2011,30000000,113,6.5,1357,130786397
FALSE,99,47894,Terror in the Aisles,1.329339,10/26/1984,0,84,6.4,7,8316206
FALSE,18,5125,Rendition,8.82011,9/7/2007,27500000,120,6.3,223,24748670
FALSE,27,47892,Strange Invaders,5.920434,9/16/1983,0,92,5.2,18,1362303
FALSE,35,10760,Sydney White,7.195711,9/21/2007,16500000,108,6.1,261,13620075
FALSE,35,10690,Space Truckers,3.580079,3/1/1996,25000000,95,5.6,38,1614266
FALSE,28,4597,Armored,7.238112,12/4/2009,20000000,88,5.5,222,22942221
FALSE,28,16379,The Mod Squad,4.267364,3/26/1999,50000000,92,4.1,37,13260050
FALSE,18,11515,Goya's Ghosts,7.294996,11/8/2006,50000000,114,6.6,108,9448082
FALSE,9648,11462,Suspicion,6.411611,11/14/1941,1103000,99,7.2,151,4500000
FALSE,12,11231,The Next Karate Kid,6.470171,7/18/1994,12000000,107,4.8,219,15826984
FALSE,878,3604,Flash Gordon,7.437376,9/1/1980,35000000,111,6.1,251,27107960
FALSE,10749,80255,A Farewell to Arms,4.517604,12/14/1957,4100000,152,6.6,12,20000000
